station_name,time,total_traffic,最高气温℃,最低气温℃,天气,风向,风力,work,trip_count,体育休闲服务_proportion,医疗保健服务_proportion,住宿服务_proportion,风景名胜_proportion,科教文化服务_proportion,交通枢纽_proportion,生活类服务_proportion,公司_proportion,住宅区_proportion,pay_type_0_proportion,pay_type_1_proportion,pay_type_2_proportion,pay_type_3_proportion,天气_中雨,天气_多云,天气_小雨,天气_晴,天气_阴,风向_东北风,风向_东风,风向_北风,风向_西北风,风向_西南风,风力_北风3-4级,风力_微风
曹家桥站,2019-01-02,8922,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
朝阳站,2019-01-02,14611,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杜甫村站,2019-01-02,16378,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杨家墩站,2019-01-02,12144,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杭发厂站,2019-01-02,20005,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林广场站,2019-01-02,52344,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林门站,2019-01-02,32312,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
水澄桥站,2019-01-02,12897,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江锦路站,2019-01-02,30144,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江陵路站,2019-01-02,74391,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
沈塘桥站,2019-01-02,37682,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
浦沿站,2019-01-02,13743,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
湘湖站,2019-01-02,20746,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨和路站,2019-01-02,27402,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨康路站,2019-01-02,13590,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
潘水站,2019-01-02,11542,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
火车东站,2019-01-02,192040,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
甬江路站,2019-01-02,6503,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
白洋站,2019-01-02,10857,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
盈丰路站,2019-01-02,22679,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
翁梅站,2019-01-02,16425,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
联庄站,2019-01-02,20158,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
良渚站,2019-01-02,12891,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
虾龙圩站,2019-01-02,20276,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西兴站,2019-01-02,38122,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西湖文化广场站,2019-01-02,50910,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
近江站,2019-01-02,42534,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金家渡站,2019-01-02,23339,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金沙湖站,2019-01-02,43321,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江世纪城站,2019-01-02,23924,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江路站,2019-01-02,41113,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
闸弄口站,2019-01-02,41042,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
飞虹路站,2019-01-02,21354,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
高沙路站,2019-01-02,20517,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
龙翔桥站,2019-01-02,84903,5,3,小雨,西北风,微风,1,1183165,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
七堡站,2019-01-03,15379,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三坝站,2019-01-03,28260,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三墩站,2019-01-03,23119,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙江滨站,2019-01-03,18013,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙西站,2019-01-03,14105,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中医药大学站,2019-01-03,19698,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中河北路站,2019-01-03,25380,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
丰潭路站,2019-01-03,32006,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
临平站,2019-01-03,44168,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司南站,2019-01-03,8924,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司站,2019-01-03,19167,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九和路站,2019-01-03,35933,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九堡站,2019-01-03,20041,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
云水站,2019-01-03,18717,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民广场站,2019-01-03,23200,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民路站,2019-01-03,20276,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
余杭高铁站,2019-01-03,8142,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
凤起路A站,2019-01-03,48971,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
凤起路B站,2019-01-03,22674,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
南星桥站,2019-01-03,24116,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
南苑站,2019-01-03,16743,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
古翠路站,2019-01-03,39462,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
城星路站,2019-01-03,32037,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
城站,2019-01-03,62235,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
墩祥街站,2019-01-03,22143,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
复兴路站,2019-01-03,8190,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
婺江路站,2019-01-03,20037,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
学院路站,2019-01-03,33180,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
定安路站,2019-01-03,43600,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
客运中心站,2019-01-03,49043,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
市民中心站,2019-01-03,32062,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
庆春广场站,2019-01-03,35703,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
庆菱路站,2019-01-03,22256,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建国北路站,2019-01-03,30000,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建设一路站,2019-01-03,12998,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建设三路站,2019-01-03,20364,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
彭埠站,2019-01-03,46673,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
打铁关站,2019-01-03,43255,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
振宁路站,2019-01-03,26600,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文新站,2019-01-03,27810,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文泽路站,2019-01-03,33610,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文海南路站,2019-01-03,31296,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
新塘站,2019-01-03,12877,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
新风站,2019-01-03,10507,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
景芳站,2019-01-03,33018,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
曹家桥站,2019-01-03,8987,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
朝阳站,2019-01-03,14177,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杜甫村站,2019-01-03,16065,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杨家墩站,2019-01-03,11123,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杭发厂站,2019-01-03,19245,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林广场站,2019-01-03,48158,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林门站,2019-01-03,33106,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
水澄桥站,2019-01-03,12480,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江锦路站,2019-01-03,29976,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江陵路站,2019-01-03,74084,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
沈塘桥站,2019-01-03,37907,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
浦沿站,2019-01-03,12842,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
湘湖站,2019-01-03,20846,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨和路站,2019-01-03,26128,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨康路站,2019-01-03,13431,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
潘水站,2019-01-03,11600,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
火车东站,2019-01-03,151975,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
甬江路站,2019-01-03,6572,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
白洋站,2019-01-03,10804,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
盈丰路站,2019-01-03,23318,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
翁梅站,2019-01-03,15384,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
联庄站,2019-01-03,19619,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
良渚站,2019-01-03,12126,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
虾龙圩站,2019-01-03,20473,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西兴站,2019-01-03,36721,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西湖文化广场站,2019-01-03,50650,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
近江站,2019-01-03,43814,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金家渡站,2019-01-03,22867,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金沙湖站,2019-01-03,42775,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江世纪城站,2019-01-03,24308,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江路站,2019-01-03,42101,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
闸弄口站,2019-01-03,40372,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
飞虹路站,2019-01-03,21375,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
高沙路站,2019-01-03,20899,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
龙翔桥站,2019-01-03,81175,9,4,小雨,北风,微风,1,1142414,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
七堡站,2019-01-04,15401,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三坝站,2019-01-04,30710,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三墩站,2019-01-04,24011,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙江滨站,2019-01-04,18710,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙西站,2019-01-04,13694,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中医药大学站,2019-01-04,21597,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中河北路站,2019-01-04,27215,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
丰潭路站,2019-01-04,33557,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
临平站,2019-01-04,45646,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司南站,2019-01-04,9189,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司站,2019-01-04,18873,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九和路站,2019-01-04,35600,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九堡站,2019-01-04,20298,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
云水站,2019-01-04,21343,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民广场站,2019-01-04,25128,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民路站,2019-01-04,21284,8,5,中雨,北风,微风,1,1207362,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
